l_english:
 # Auto-generated missing localization keys
 # Generated by HOI4 Modding Tools

 # DECISION
 PRC_women_in_the_workforce_decision:0 "Prc Women In The Workforce Decision"
 PRC_project_the_eternal_capital_cat_desc:0 "[DESCRIPTION]"
 PRC_approve_the_pla_pyramid_plan_desc:0 "[DESCRIPTION]"
 PRC_pla_pyramid_building_process_desc:0 "[DESCRIPTION]"
 PRC_eternal_capital_tear_down_old_city_blocks_desc:0 "[DESCRIPTION]"
 PRC_eternal_capital_involve_the_local_population_in_the_project_desc:0 "[DESCRIPTION]"
 PRC_eternal_capital_involve_young_specialists_in_the_project_desc:0 "[DESCRIPTION]"
 PRC_eternal_capital_involve_foreign_specialists_in_the_project_desc:0 "[DESCRIPTION]"
 PRC_eternal_capital_use_experimental_technologies_desc:0 "[DESCRIPTION]"
 PRC_eternal_capital_build_the_capitals_large_caliber_defense_rampart_desc:0 "[DESCRIPTION]"
 PRC_eternal_capital_put_the_underground_great_wall_back_in_service_desc:0 "[DESCRIPTION]"
 PRC_eternal_capital_strengthen_beijings_air_defense_system_desc:0 "[DESCRIPTION]"
 PRC_eternal_capital_create_beijing_radar_complex_desc:0 "[DESCRIPTION]"
 PRC_eternal_capital_build_beijing_nuclear_power_plant_desc:0 "[DESCRIPTION]"
 PRC_eternal_capital_fortify_beijing_desc:0 "[DESCRIPTION]"
 PRC_eternal_capital_fortify_tianjin_desc:0 "[DESCRIPTION]"
 PRC_eternal_capital_build_underground_military_factories_in_beijing_desc:0 "[DESCRIPTION]"
 PRC_eternal_capital_build_underground_military_factories_in_tianjin_desc:0 "[DESCRIPTION]"
 PRC_MSS_science_triumph_desc:0 "[DESCRIPTION]"
 PRC_end_a_century_of_humiliation_mss_desc:0 "[DESCRIPTION]"
 PRC_conquer_the_remnants_of_india_mss_desc:0 "[DESCRIPTION]"
 PRC_establish_a_regime_of_pan_asian_stability_desc:0 "[DESCRIPTION]"
 PRC_nuclear_investement_northeast_china_mss_desc:0 "[DESCRIPTION]"
 PRC_nuclear_investement_south_china_mss_desc:0 "[DESCRIPTION]"
 PRC_nuclear_investement_east_china_mss_desc:0 "[DESCRIPTION]"
 PRC_nuclear_investement_northwest_china_mss_desc:0 "[DESCRIPTION]"
 PRC_sinofuturistic_city_beijing_desc:0 "[DESCRIPTION]"
 PRC_sinofuturistic_city_nanjing_desc:0 "[DESCRIPTION]"
 PRC_sinofuturistic_city_wuhan_desc:0 "[DESCRIPTION]"
 PRC_sinofuturistic_city_chengdu_desc:0 "[DESCRIPTION]"
 PRC_sinofuturistic_city_nanning_desc:0 "[DESCRIPTION]"
 PRC_steal_a_large_amount_of_cryptocurrency_desc:0 "[DESCRIPTION]"
 PRC_steal_monetary_reserves_of_pdto_countries_desc:0 "[DESCRIPTION]"
 PRC_silently_reduce_our_external_national_debt_desc:0 "[DESCRIPTION]"
 PRC_attack_civilian_infrastructure_of_pdto_countries_desc:0 "[DESCRIPTION]"
 PRC_attack_military_infrastructure_of_pdto_countries_desc:0 "[DESCRIPTION]"
 PRC_innovative_project_biological_enhancement_of_soldiers_desc:0 "[DESCRIPTION]"
 PRC_innovative_project_exoskeletons_yinglong_desc:0 "[DESCRIPTION]"
 PRC_invisible_implantation_of_microchips_desc:0 "[DESCRIPTION]"
 PRC_gene_optimization_desc:0 "[DESCRIPTION]"
 PRC_beyond_profit_prop_desc:0 "[DESCRIPTION]"
 PRC_the_future_is_engineered_prop_desc:0 "[DESCRIPTION]"
 PRC_scientists_utopia_prop_desc:0 "[DESCRIPTION]"
 PRC_brave_new_world_prop_desc:0 "[DESCRIPTION]"
 PRC_follow_the_rules_prop_desc:0 "[DESCRIPTION]"
 PRC_stability_above_all_prop_desc:0 "[DESCRIPTION]"
 PRC_the_all_seeing_eye_prop_desc:0 "[DESCRIPTION]"
 PRC_the_internet_is_not_anonymous_prop_desc:0 "[DESCRIPTION]"
 PRC_new_generation_of_patriots_prop_desc:0 "[DESCRIPTION]"
 PRC_destroy_china_enemies_mss_prop_desc:0 "[DESCRIPTION]"
 PRC_DEBUG_increase_MSS_opinion_desc:0 "[DESCRIPTION]"
 PRC_DEBUG_lower_MSS_opinion_desc:0 "[DESCRIPTION]"
 PRC_DEBUG_increase_scientists_opinion_desc:0 "[DESCRIPTION]"
 PRC_DEBUG_lower_scientists_opinion_desc:0 "[DESCRIPTION]"
 PRC_DEBUG_increase_anti_technocratic_movement_strength_desc:0 "[DESCRIPTION]"
 PRC_DEBUG_lower_anti_technocratic_movement_strength_desc:0 "[DESCRIPTION]"
 PRC_science_MSS_dynamic_opinion_desc:0 "[DESCRIPTION]"
 PRC_science_scientist_faction_dynamic_opinion_desc:0 "[DESCRIPTION]"
 PRC_science_anti_technocratic_movement_dynamic_changes_desc:0 "[DESCRIPTION]"
 PRC_mission_to_deal_with_the_movement_desc:0 "[DESCRIPTION]"
 PRC_crush_a_hideout_of_the_movement_desc:0 "[DESCRIPTION]"
 PRC_delay_the_next_move_of_anti_technocratic_movement_desc:0 "[DESCRIPTION]"
 PRC_convince_MSS_to_give_more_time_desc:0 "[DESCRIPTION]"
 PRC_infiltrate_anti_technocratic_groups_desc:0 "[DESCRIPTION]"
 PRC_disrupt_anti_technocratic_networks_desc:0 "[DESCRIPTION]"
 PRC_crush_anti_technocratic_movement_desc:0 "[DESCRIPTION]"
 PRC_the_dawn_of_han_nationalism_cat_desc:0 "[DESCRIPTION]"
 PRC_BD_utilise_NS_hans_desc:0 "[DESCRIPTION]"
 PRC_end_a_century_of_humiliation_nat_desc:0 "[DESCRIPTION]"
 PRC_conquer_the_remnants_of_india_nat_desc:0 "[DESCRIPTION]"
 PRC_appease_our_rage_desc:0 "[DESCRIPTION]"
 PRC_finish_the_pan_asian_revolution_desc:0 "[DESCRIPTION]"
 PRC_proclaim_mao_as_emperor_desc:0 "[DESCRIPTION]"
 PRC_the_glory_of_qing_desc:0 "[DESCRIPTION]"
 PRC_the_stability_of_han_desc:0 "[DESCRIPTION]"
 PRC_the_prosperity_of_song_desc:0 "[DESCRIPTION]"
 PRC_the_strength_of_qin_desc:0 "[DESCRIPTION]"
 PRC_Proprierty_desc:0 "[DESCRIPTION]"
 PRC_Righteousness_desc:0 "[DESCRIPTION]"
 PRC_Integrity_desc:0 "[DESCRIPTION]"
 PRC_Shame_desc:0 "[DESCRIPTION]"
 PRC_rites_of_zhou_offices_of_earth_desc:0 "[DESCRIPTION]"
 PRC_rites_of_zhou_offices_of_spring_desc:0 "[DESCRIPTION]"
 PRC_rites_of_zhou_offices_of_summer_desc:0 "[DESCRIPTION]"
 PRC_rites_of_zhou_offices_of_autumn_desc:0 "[DESCRIPTION]"
 PRC_rites_of_zhou_offices_of_winter_desc:0 "[DESCRIPTION]"
 PRC_wisdom_of_sun_yat_sen_desc:0 "[DESCRIPTION]"
 PRC_revolutionary_fervor_of_mao_zedong_desc:0 "[DESCRIPTION]"
 PRC_fury_of_the_modern_revolutionaries_desc:0 "[DESCRIPTION]"
 PRC_agitate_to_move_to_the_countryside_desc:0 "[DESCRIPTION]"
 PRC_explore_new_frontiers_desc:0 "[DESCRIPTION]"
 PRC_join_the_hanfu_movement_prop_desc:0 "[DESCRIPTION]"
 PRC_struggle_for_justice_like_lin_zexu_prop_desc:0 "[DESCRIPTION]"
 PRC_remember_ma_guiyings_willpower_nat_prop_desc:0 "[DESCRIPTION]"
 PRC_never_despair_nat_prop_desc:0 "[DESCRIPTION]"
 PRC_destroy_china_enemies_nat_prop_desc:0 "[DESCRIPTION]"
 PRC_to_die_that_china_may_live_prop_desc:0 "[DESCRIPTION]"
 PRC_the_japanese_the_vile_seed_of_humanity_prop_desc:0 "[DESCRIPTION]"
 PRC_a_million_souls_a_nations_vengeance_prop_desc:0 "[DESCRIPTION]"
 PRC_loyalty_is_life_prop_desc:0 "[DESCRIPTION]"
 PRC_the_spirit_of_resistance_prop_desc:0 "[DESCRIPTION]"
 PRC_revolution_of_thought_prop_desc:0 "[DESCRIPTION]"
 PRC_vengeance_against_imperialists_prop_desc:0 "[DESCRIPTION]"
 PRC_death_before_surrender_prop_desc:0 "[DESCRIPTION]"
 PRC_national_unity_prop_desc:0 "[DESCRIPTION]"
 PRC_apotheosis_of_history_prop_desc:0 "[DESCRIPTION]"
 PRC_the_end_times_prop_desc:0 "[DESCRIPTION]"
 PRC_work_for_the_glory_of_the_peoples_empire_prop_desc:0 "[DESCRIPTION]"
 PRC_glory_to_the_peoples_emperor_mao_prop_desc:0 "[DESCRIPTION]"
 PRC_we_will_prevail_prop_desc:0 "[DESCRIPTION]"
 PRC_we_are_invincible_prop_desc:0 "[DESCRIPTION]"
 PRC_new_religious_policy_decision_desc:0 "[DESCRIPTION]"
 PRC_new_religious_things_are_getting_worse_desc:0 "[DESCRIPTION]"
 PRC_new_religious_conduct_a_raid_in_zhengzhou_desc:0 "[DESCRIPTION]"
 PRC_new_religious_conduct_a_raid_in_xibei_desc:0 "[DESCRIPTION]"
 PRC_new_religious_conduct_a_raid_in_xinjiang_desc:0 "[DESCRIPTION]"
 PRC_new_religious_conduct_a_raid_in_southern_regions_desc:0 "[DESCRIPTION]"
 PRC_new_religious_integrate_ethnic_minority_religions_into_the_new_system_desc:0 "[DESCRIPTION]"
 PRC_new_religious_arrest_ethnic_minorities_activists_desc:0 "[DESCRIPTION]"
 PRC_new_religious_suppress_southern_ethnic_minorities_desc:0 "[DESCRIPTION]"
 PRC_new_religious_destroy_the_eastern_lightning_sect_desc:0 "[DESCRIPTION]"
 PRC_new_religious_suppress_the_christians_desc:0 "[DESCRIPTION]"
 PRC_new_religious_unite_the_people_for_the_new_revolution_desc:0 "[DESCRIPTION]"
 PRC_new_religious_only_the_chinese_now_desc:0 "[DESCRIPTION]"
 PRC_new_religious_launch_a_campaign_to_reject_islam_desc:0 "[DESCRIPTION]"
 PRC_new_religious_suppress_the_muslims_desc:0 "[DESCRIPTION]"
 PRC_socialist_democratization_cat_desc:0 "[DESCRIPTION]"
 PRC_new_era_for_china_prop_desc:0 "[DESCRIPTION]"
 PRC_down_with_bureaucracy_prop_desc:0 "[DESCRIPTION]"
 PRC_power_to_the_people_prop_desc:0 "[DESCRIPTION]"
 PRC_let_flowers_grow_prop_desc:0 "[DESCRIPTION]"
 PRC_reform_voting_laws_desc:0 "[DESCRIPTION]"
 PRC_support_grassroots_democracy_desc:0 "[DESCRIPTION]"
 PRC_democratize_the_party_desc:0 "[DESCRIPTION]"
 PRC_reform_peoples_republic_desc:0 "[DESCRIPTION]"
 PRC_destroy_reactionary_thinking_desc:0 "[DESCRIPTION]"
 PRC_cult_of_science_desc:0 "[DESCRIPTION]"
 PRC_amend_historic_wrongs_desc:0 "[DESCRIPTION]"
 PRC_honor_sun_yat_sen_desc:0 "[DESCRIPTION]"
 PRC_expand_national_welfare_desc:0 "[DESCRIPTION]"
 PRC_stroke_nationalist_revival_desc:0 "[DESCRIPTION]"
 PRC_strive_towards_technoutopism_desc:0 "[DESCRIPTION]"
 PRC_science_in_service_of_the_people_desc:0 "[DESCRIPTION]"
 PRC_promote_academic_cadres_desc:0 "[DESCRIPTION]"
 PRC_chinese_national_socialism_desc:0 "[DESCRIPTION]"
 PRC_empower_presidency_desc:0 "[DESCRIPTION]"
 PRC_unify_the_nation_desc:0 "[DESCRIPTION]"
 PRC_maoist_politburo_cat_desc:0 "[DESCRIPTION]"
 PRC_down_with_bureaucracy_prop1_desc:0 "[DESCRIPTION]"
 PRC_defend_of_maos_homeland_prop_desc:0 "[DESCRIPTION]"
 PRC_follow_lei_feng_example_prop_desc:0 "[DESCRIPTION]"
 PRC_study_theories_of_chairman_prop_desc:0 "[DESCRIPTION]"
 PRC_masses_mobilize_prop_desc:0 "[DESCRIPTION]"
 PRC_spread_maoist_propaganda_desc:0 "[DESCRIPTION]"
 PRC_radicalize_CYLC_desc:0 "[DESCRIPTION]"
 PRC_call_upon_cultural_revolution_desc:0 "[DESCRIPTION]"
 PRC_purge_anti_chinese_intelligentsia_desc:0 "[DESCRIPTION]"
 PRC_prepare_radical_coup_desc:0 "[DESCRIPTION]"
 PRC_national_peoples_congress_cat_desc:0 "[DESCRIPTION]"
 PRC_tighten_price_controls_desc:0 "[DESCRIPTION]"
 PRC_create_an_anti_crisis_investment_package_desc:0 "[DESCRIPTION]"
 PRC_myanmar_negotiations_desc:0 "[DESCRIPTION]"
 PRC_thailand_negotiations_desc:0 "[DESCRIPTION]"
 PRC_new_left_influence_increasing_mission_desc:0 "[DESCRIPTION]"
 PRC_new_left_attacking_squo_mission_desc:0 "[DESCRIPTION]"
 PRC_new_left_red_culture_mission_desc:0 "[DESCRIPTION]"
 PRC_new_left_organizing_workers_mission_desc:0 "[DESCRIPTION]"
 PRC_nationalist_influence_increasing_mission_desc:0 "[DESCRIPTION]"
 PRC_nationalist_attacking_libs_mission_desc:0 "[DESCRIPTION]"
 PRC_nationalist_pro_war_propoganda_mission_desc:0 "[DESCRIPTION]"
 PRC_nationalist_militarization_mission_desc:0 "[DESCRIPTION]"
 PRC_centrist_influence_increasing_mission_desc:0 "[DESCRIPTION]"
 PRC_centrist_attacking_new_left_mission_desc:0 "[DESCRIPTION]"
 PRC_centrist_buiding_infrastructure_mission_desc:0 "[DESCRIPTION]"
 PRC_centrist_attacking_nationalists_mission_desc:0 "[DESCRIPTION]"
 PRC_liberal_influence_increasing_mission_desc:0 "[DESCRIPTION]"
 PRC_liberal_attacking_authoritarians_mission_desc:0 "[DESCRIPTION]"
 PRC_liberal_demanding_reforms_mission_desc:0 "[DESCRIPTION]"
 PRC_liberal_market_oriented_policy_mission_desc:0 "[DESCRIPTION]"
 PRC_finalize_recovery_from_the_oil_crisis_desc:0 "[DESCRIPTION]"
 PRC_advocate_for_militarization_desc:0 "[DESCRIPTION]"
 PRC_revanchist_propaganda_desc:0 "[DESCRIPTION]"
 PRC_attack_opposition_factions_desc:0 "[DESCRIPTION]"
 PRC_hold_pro_government_rally_desc:0 "[DESCRIPTION]"
 PRC_spread_pro_government_messages_desc:0 "[DESCRIPTION]"
 PRC_censor_opposition_parties_desc:0 "[DESCRIPTION]"
 PRC_blackmail_a_critical_politician_desc:0 "[DESCRIPTION]"
 PRC_spread_anti_status_quo_messages_desc:0 "[DESCRIPTION]"
 PRC_demand_reforms_desc:0 "[DESCRIPTION]"
 PRC_hold_a_protest_desc:0 "[DESCRIPTION]"
 PRC_look_for_politburo_sympathisers_desc:0 "[DESCRIPTION]"
 PRC_discredit_capitalist_roaders_desc:0 "[DESCRIPTION]"
 PRC_organize_a_red_culture_event_desc:0 "[DESCRIPTION]"
 PRC_stir_up_the_workers_desc:0 "[DESCRIPTION]"
 PRC_lobby_for_npc_support_desc:0 "[DESCRIPTION]"
 PRC_chinese_socialist_economy_cat_desc:0 "[DESCRIPTION]"
 PRC_new_left_capital_flight_desc:0 "[DESCRIPTION]"
 PRC_absorb_automobile_industries_new_left_desc:0 "[DESCRIPTION]"
 PRC_absorb_tech_industries_new_left_desc:0 "[DESCRIPTION]"
 PRC_relax_business_regulations_temporarily_desc:0 "[DESCRIPTION]"
 PRC_distribute_housing_desc:0 "[DESCRIPTION]"
 PRC_fund_manufacturing_improvements_desc:0 "[DESCRIPTION]"
 PRC_youth_work_infrastracture_desc:0 "[DESCRIPTION]"
 PRC_youth_work_civilian_factory_desc:0 "[DESCRIPTION]"
 PRC_youth_work_military_factory_desc:0 "[DESCRIPTION]"
 PRC_industrial_expension_northeast_china_desc:0 "[DESCRIPTION]"
 PRC_industrial_expension_south_china_desc:0 "[DESCRIPTION]"
 PRC_industrial_expension_east_china_desc:0 "[DESCRIPTION]"
 PRC_industrial_expension_northwest_china_desc:0 "[DESCRIPTION]"
 PRC_nuclear_investement_northeast_china_desc:0 "[DESCRIPTION]"
 PRC_nuclear_investement_south_china_desc:0 "[DESCRIPTION]"
 PRC_nuclear_investement_east_china_desc:0 "[DESCRIPTION]"
 PRC_nuclear_investement_northwest_china_desc:0 "[DESCRIPTION]"
 PRC_asteroid_mining_programme_new_left_desc:0 "[DESCRIPTION]"
 PRC_new_moon_race_programme_new_left_desc:0 "[DESCRIPTION]"
 PRC_expand_satellite_launching_programme_new_left_desc:0 "[DESCRIPTION]"
 PRC_foreign_policy_category_desc:0 "[DESCRIPTION]"
 PRC_BRI_invite_asia_desc:0 "[DESCRIPTION]"
 PRC_BRI_invite_africa_desc:0 "[DESCRIPTION]"
 PRC_declare_our_support_for_russia_desc:0 "[DESCRIPTION]"
 PRC_declare_our_support_for_eu_desc:0 "[DESCRIPTION]"
 PRC_declare_our_neutrality_in_europe_desc:0 "[DESCRIPTION]"
 PRC_sanction_japan_desc:0 "[DESCRIPTION]"
 PRC_sanction_india_desc:0 "[DESCRIPTION]"
 PRC_sanction_australia_desc:0 "[DESCRIPTION]"
 PRC_sanction_indonesia_desc:0 "[DESCRIPTION]"
 PRC_sanction_korea_desc:0 "[DESCRIPTION]"
 PRC_invest_pakistan_military_desc:0 "[DESCRIPTION]"
 PRC_invest_pakistan_industry_desc:0 "[DESCRIPTION]"
 PRC_invite_pakistan_to_eadi_desc:0 "[DESCRIPTION]"
 PRC_train_pakistan_army_desc:0 "[DESCRIPTION]"
 PRC_initiate_afghan_pakistani_reconciliation_desc:0 "[DESCRIPTION]"
 PRC_hold_negotiations_between_chinese_corporations_and_afghanistan_government_desc:0 "[DESCRIPTION]"
 PRC_build_the_wakhan_railroad_desc:0 "[DESCRIPTION]"
 PRC_kabul_corridor_development_desc:0 "[DESCRIPTION]"
 PRC_countering_drug_production_in_afghanistan_desc:0 "[DESCRIPTION]"
 PRC_develop_afghanistans_industry_desc:0 "[DESCRIPTION]"
 PRC_develop_afghanistans_power_grid_desc:0 "[DESCRIPTION]"
 PRC_develop_afghan_armed_forces_desc:0 "[DESCRIPTION]"
 PRC_afghanistan_development_desc:0 "[DESCRIPTION]"
 PRC_hydrocarbon_production_in_balkh_and_jawzjan_provinces_desc:0 "[DESCRIPTION]"
 PRC_uranium_production_in_helmand_province_desc:0 "[DESCRIPTION]"
 PRC_rare_earth_elements_production_in_helmand_province_desc:0 "[DESCRIPTION]"
 PRC_gold_production_in_takhar_and_badakhshan_provinces_desc:0 "[DESCRIPTION]"
 PRC_military_intervention_vin_desc:0 "[DESCRIPTION]"
 PRC_military_intervention_cambodia_desc:0 "[DESCRIPTION]"
 PRC_military_intervention_laos_desc:0 "[DESCRIPTION]"
 PRC_invite_cambodia_eadi_desc:0 "[DESCRIPTION]"
 PRC_revolution_in_pakistan_desc:0 "[DESCRIPTION]"
 PRC_invest_in_cambodia_desc:0 "[DESCRIPTION]"
 PRC_sabotage_japanese_influence_in_cambodia_desc:0 "[DESCRIPTION]"
 PRC_invite_indonesia_eadi_desc:0 "[DESCRIPTION]"
 PRC_invest_in_indonesia_desc:0 "[DESCRIPTION]"
 PRC_sabotage_japanese_influence_in_indonesia_desc:0 "[DESCRIPTION]"
 PRC_invite_laos_eadi_desc:0 "[DESCRIPTION]"
 PRC_invest_in_laos_desc:0 "[DESCRIPTION]"
 PRC_sabotage_japanese_influence_in_laos_desc:0 "[DESCRIPTION]"
 PRC_invite_malaysia_eadi_desc:0 "[DESCRIPTION]"
 PRC_invest_in_malaysia_desc:0 "[DESCRIPTION]"
 PRC_sabotage_japanese_influence_in_malaysia_desc:0 "[DESCRIPTION]"
 PRC_invite_myanmar_eadi_desc:0 "[DESCRIPTION]"
 PRC_develop_myanmar_armed_forces_desc:0 "[DESCRIPTION]"
 PRC_invest_in_myanmar_desc:0 "[DESCRIPTION]"
 PRC_sabotage_japanese_influence_in_myanmar_desc:0 "[DESCRIPTION]"
 PRC_support_junta_desc:0 "[DESCRIPTION]"
 PRC_invite_philippines_eadi_desc:0 "[DESCRIPTION]"
 PRC_invest_in_philippines_desc:0 "[DESCRIPTION]"
 PRC_sabotage_japanese_influence_in_philippines_desc:0 "[DESCRIPTION]"
 PRC_invite_singapore_eadi_desc:0 "[DESCRIPTION]"
 PRC_invest_in_singapore_desc:0 "[DESCRIPTION]"
 PRC_sabotage_japanese_influence_in_singapore_desc:0 "[DESCRIPTION]"
 PRC_invite_thailand_eadi_desc:0 "[DESCRIPTION]"
 PRC_deradicalize_thai_gov_desc:0 "[DESCRIPTION]"
 PRC_invest_in_thailand_desc:0 "[DESCRIPTION]"
 PRC_sabotage_japanese_influence_in_thailand_desc:0 "[DESCRIPTION]"
 PRC_invite_vietnam_to_eadi_desc:0 "[DESCRIPTION]"
 PRC_invest_in_vietnam_desc:0 "[DESCRIPTION]"
 PRC_sabotage_japanese_influence_in_vietnam_desc:0 "[DESCRIPTION]"
 PRC_relinquish_chinese_claims_desc:0 "[DESCRIPTION]"
 PRC_authorize_north_korean_intervention_desc:0 "[DESCRIPTION]"
 PRC_arm_the_prk_desc:0 "[DESCRIPTION]"
 PRC_ease_korean_economic_burden_desc:0 "[DESCRIPTION]"
 PRC_send_pla_advisors_desc:0 "[DESCRIPTION]"
 PRC_launch_cyberattack_rok_desc:0 "[DESCRIPTION]"
 PRC_invite_nepal_eadi_desc:0 "[DESCRIPTION]"
 PRC_invite_bhutan_eadi_desc:0 "[DESCRIPTION]"
 PRC_military_operation_in_bhutan_desc:0 "[DESCRIPTION]"
 PRC_invite_sri_lanka_eadi_desc:0 "[DESCRIPTION]"
 PRC_recognize_apla_as_a_legitimate_government_desc:0 "[DESCRIPTION]"
 PRC_send_apla_weapons_desc:0 "[DESCRIPTION]"
 PRC_train_apla_militia_desc:0 "[DESCRIPTION]"
 PRC_send_pla_advisors_apla_desc:0 "[DESCRIPTION]"
 PRC_arm_the_apla_airforce_desc:0 "[DESCRIPTION]"
 PRC_unify_the_bureaucracy_desc:0 "[DESCRIPTION]"
 PRC_unity_propaganda_desc:0 "[DESCRIPTION]"
 PRC_local_introduction_of_chinese_desc:0 "[DESCRIPTION]"
 PRC_balance_of_power_category_desc:0 "[DESCRIPTION]"
 PRC_ban_private_education_desc:0 "[DESCRIPTION]"
 PRC_expand_charter_schools_desc:0 "[DESCRIPTION]"
 PRC_reign_in_ceos_desc:0 "[DESCRIPTION]"
 PRC_government_employment_program_desc:0 "[DESCRIPTION]"
 PRC_regulate_financial_speculation_desc:0 "[DESCRIPTION]"
 PRC_liberalize_energy_prices_desc:0 "[DESCRIPTION]"
 PRC_set_energy_price_controls_desc:0 "[DESCRIPTION]"
 PRC_altai_oil_contract_desc:0 "[DESCRIPTION]"
 PRC_hoton_oil_contract_desc:0 "[DESCRIPTION]"
 PRC_kashgar_oil_contract_desc:0 "[DESCRIPTION]"
 debug_decisions_desc:0 "[DESCRIPTION]"
 PRC_MIO_debug_desc:0 "[DESCRIPTION]"
 PRC_chinas_victory_in_the_gaw_debug_decision_desc:0 "[DESCRIPTION]"
 PRC_japans_victory_in_the_gaw_debug_decision_desc:0 "[DESCRIPTION]"
 PRC_go_boom_debug_decision_desc:0 "[DESCRIPTION]"
 PRC_load_centrist_focus_debug_decision_desc:0 "[DESCRIPTION]"
 PRC_load_nationalist_focus_debug_decision_desc:0 "[DESCRIPTION]"
 PRC_load_liberal_focus_debug_decision_desc:0 "[DESCRIPTION]"
 PRC_load_new_left_focus_debug_decision_desc:0 "[DESCRIPTION]"
 PRC_load_full_taiwan_tree_debug_decision_desc:0 "[DESCRIPTION]"
 PRC_go_out_with_honor_NOW_desc:0 "[DESCRIPTION]"
 PRC_dissolve_japan_debug_desc:0 "[DESCRIPTION]"
 PRC_dissolve_india_debug_desc:0 "[DESCRIPTION]"
 PRC_indo_pakistan_war_desc:0 "[DESCRIPTION]"
 PRC_indo_pakistani_war_mission_desc:0 "[DESCRIPTION]"
 PRC_host_non_nuclear_negotiations_desc:0 "[DESCRIPTION]"
 PRC_send_pakistan_planes_desc:0 "[DESCRIPTION]"
 PRC_send_pakistan_weapons_desc:0 "[DESCRIPTION]"
 PRC_embed_advisors_pakistan_desc:0 "[DESCRIPTION]"
 PRC_initiate_operation_gul_desc:0 "[DESCRIPTION]"
 PRC_initiate_operation_khalid_desc:0 "[DESCRIPTION]"
 PRC_chinese_economic_miracle_desc:0 "[DESCRIPTION]"
 PRC_expand_government_employment_program_desc:0 "[DESCRIPTION]"
 PRC_infrastructure_overhaul_desc:0 "[DESCRIPTION]"
 PRC_women_in_the_workforce_decision_desc:0 "[DESCRIPTION]"
 PRC_control_the_markets_desc:0 "[DESCRIPTION]"
 PRC_encourage_class_collaborationism_desc:0 "[DESCRIPTION]"
 PRC_merge_the_tech_companies_desc:0 "[DESCRIPTION]"
 PRC_merge_the_banks_desc:0 "[DESCRIPTION]"
 PRC_merge_the_resource_extraction_corps_desc:0 "[DESCRIPTION]"
 PRC_complete_pearl_river_megacity_desc:0 "[DESCRIPTION]"
 PRC_beijing_tianjin_megacity_desc:0 "[DESCRIPTION]"
 PRC_industrialize_the_countryside_desc:0 "[DESCRIPTION]"
 PRC_beijing_shanghai_railway_desc:0 "[DESCRIPTION]"
 PRC_kela_power_station_desc:0 "[DESCRIPTION]"
 PRC_niger_uranium_desc:0 "[DESCRIPTION]"
 PRC_venezuela_oil_desc:0 "[DESCRIPTION]"
 PRC_vietnam_resources_desc:0 "[DESCRIPTION]"
 PRC_thailand_resources_desc:0 "[DESCRIPTION]"
 PRC_absorb_automobile_industries_desc:0 "[DESCRIPTION]"
 PRC_absorb_tech_industries_desc:0 "[DESCRIPTION]"
 PRC_repurpose_consumer_goods_factories_desc:0 "[DESCRIPTION]"
 PRC_prosperity_for_all_desc:0 "[DESCRIPTION]"
 PRC_weaken_banks_desc:0 "[DESCRIPTION]"
 PRC_restrict_markets_desc:0 "[DESCRIPTION]"
 PRC_recollectivize_the_countryside_desc:0 "[DESCRIPTION]"
 PRC_pla_reformation_desc:0 "[DESCRIPTION]"
 PRC_serve_the_people_prop_desc:0 "[DESCRIPTION]"
 PRC_expand_baotou_tank_plant_desc:0 "[DESCRIPTION]"
 PRC_invest_in_china_south_industries_group_desc:0 "[DESCRIPTION]"
 PRC_expand_heilongjiang_artillery_plants_desc:0 "[DESCRIPTION]"
 PRC_network_centric_warfare_smart_air_land_integration_desc:0 "[DESCRIPTION]"
 PRC_network_centric_warfare_advanced_artillery_support_desc:0 "[DESCRIPTION]"
 PRC_network_centric_warfare_smart_infantry_equipment_desc:0 "[DESCRIPTION]"
 PRC_skill_training_attack_skills_desc:0 "[DESCRIPTION]"
 PRC_skill_training_defense_skills_desc:0 "[DESCRIPTION]"
 PRC_skill_training_planning_skills_desc:0 "[DESCRIPTION]"
 PRC_skill_training_logistics_skills_desc:0 "[DESCRIPTION]"
 PRC_award_the_generals_heroes_of_the_taiwan_war_desc:0 "[DESCRIPTION]"
 PRC_accelerated_officer_training_programs_desc:0 "[DESCRIPTION]"
 PRC_accelerated_soldier_training_programs_desc:0 "[DESCRIPTION]"
 PRC_commission_the_aircraft_carrier_fujian_desc:0 "[DESCRIPTION]"
 PRC_complete_guangdong_aircraft_carrier_construction_desc:0 "[DESCRIPTION]"
 PRC_strategic_bomber_fleet_expansion_program_desc:0 "[DESCRIPTION]"
 PRC_strengthen_the_air_defense_of_cities_desc:0 "[DESCRIPTION]"
 PRC_military_project_mission_desc:0 "[DESCRIPTION]"
 PRC_project_ghost_dec_desc:0 "[DESCRIPTION]"
 PRC_project_nib_dec_desc:0 "[DESCRIPTION]"
 PRC_project_swimmer_dec_desc:0 "[DESCRIPTION]"
 PRC_project_impulse_dec_desc:0 "[DESCRIPTION]"
 PRC_project_dark_sword_dec_desc:0 "[DESCRIPTION]"
 PRC_project_song_wencong_dec_desc:0 "[DESCRIPTION]"
 PRC_project_flash_dec_desc:0 "[DESCRIPTION]"
 PRC_project_nami_dec_desc:0 "[DESCRIPTION]"
 PRC_thunder_god_program_jungle_desc:0 "[DESCRIPTION]"
